"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"ini laundry express",*,"Gg. Sukajadi 3 No.124, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161","Gg. Sukajadi 3 No.124","Pasteur","Binatu","Asia/Jakarta",*,,,"NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJE4kTU5znaC4RodAz3vAS-DU&q=la","https://www.google.com/maps?cid=3888879103963812001",-6.8905218999999995,107.5975402,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",,*,"0x2e68e79c53138913:0x35f812f0de33d0a1","ChIJE4kTU5znaC4RodAz3vAS-DU"
"aQualis Laundry & Green Dry Clean - Papaya Sukajadi",*,"Jl. Sukaasih No.1, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40141","Jl. Sukaasih No.1","Pasteur","Binatu","Asia/Jakarta",*,"0821-1720-0076","0821-1720-0076, +62 821-1720-0076","YES",47,4.7,"https://search.google.com/local/reviews?placeid=ChIJG4bfHo3maC4R8BR4rEQp2uM&q=la","https://www.google.com/maps?cid=16418480766460630256",-6.8793438,107.59759609999999,"https://aqualisfabricare.com/","aqualisfabricare.com","Sabtu: [08.00-19.00], Minggu: [08.00-16.00], Senin: [08.00-19.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNwr0evMH8Bd-Nw8asAVxnQBgOhw5LhpUcuw9T8",*,"0x2e68e68d1edf861b:0xe3da2944ac7814f0","ChIJG4bfHo3maC4R8BR4rEQp2uM"
"B&D Araya Laundry",*,"seberang Ardan Hotel, Jl. Sederhana No.49, Pasteur, Kec. Sukajadi, Kota Bandung,","seberang Ardan Hotel","Jl. Sederhana No.49","Binatu","Asia/Jakarta",*,"0813-8159-2892","0813-8159-2892, +62 813-8159-2892","YES",75,4,"https://search.google.com/local/reviews?placeid=ChIJI7Bg7F3maC4RY0NrMh7l7Nk&q=la","https://www.google.com/maps?cid=15703177918591746915",-6.8930677,107.5988503,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHJkcgkOtekyYadzLIfGzhEQPmi8qBD",*,"0x2e68e65dec60b023:0xd9ece51e326b4363","ChIJI7Bg7F3maC4RY0NrMh7l7Nk"
"Sorcha Laundry Cihampelas (Laundry Antar Jemput Bandung)",*,"Jl. Boscha No.33, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161","Jl. Boscha No.33","Pasteur","Layanan Binatu","Asia/Jakarta",*,"0851-7305-1808","0851-7305-1808, +62 851-7305-1808","YES",380,5,"https://search.google.com/local/reviews?placeid=ChIJq_gfyQjnaC4RUCZZVuFvG_o&q=la","https://www.google.com/maps?cid=18022121347460179536",-6.8888729,107.6012483,"http://sorcha-cihampelas.com/","sorcha-cihampelas.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipORX3pAaMeZORY5kWuZl6tt4yFT6wiXFNXJ-lA9",*,"0x2e68e708c91ff8ab:0xfa1b6fe156592650","ChIJq_gfyQjnaC4RUCZZVuFvG_o"
"Terminal Laundry",*,"Jl. Terusan Babakan Jeruk 1 No.9, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa B","Jl. Terusan Babakan Jeruk 1 No.9","Sukagalih","Layanan Binatu","Asia/Jakarta",*,,,"YES",82,4.8,"https://search.google.com/local/reviews?placeid=ChIJQTtY_YbmaC4RWZzLB1_jCgI&q=la","https://www.google.com/maps?cid=147179935135145049",-6.8854334999999995,107.5824047,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipM39LtptYXSO2XAdyx104niEkdDr0O64ImRJzlK",1.4717993513514506E+17,"0x2e68e686fd583b41:0x20ae35f07cb9c59","ChIJQTtY_YbmaC4RWZzLB1_jCgI"
"Mandiri laundry",*,"4H6V+QJV, Gg. Pak Elas, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162","4H6V+QJV","Gg. Pak Elas","Binatu","Asia/Jakarta",*,"0852-9497-9199","0852-9497-9199, +62 852-9497-9199","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ5YDB5lbnaC4RnWgVUG4snnI&q=la","https://www.google.com/maps?cid=8259087618945673373",-6.8880206,107.5940438,,,"Sabtu: [07.00-00.00], Minggu: [07.00-00.00], Senin: [07.00-00.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMTM6Z0AmAT2_OsdYQbD8HxZpKQrMLoCro7py9c",*,"0x2e68e756e6c180e5:0x729e2c6e5015689d","ChIJ5YDB5lbnaC4RnWgVUG4snnI"
"Laundry Club Sederhana",*,"Jl. Sederhana No.37, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161","Jl. Sederhana No.37","Pasteur","Layanan Binatu","Asia/Jakarta",*,"0813-4511-1808","0813-4511-1808, +62 813-4511-1808","YES",276,4.9,"https://search.google.com/local/reviews?placeid=ChIJwxF8ii_naC4RAx4mRf4nPTg&q=la","https://www.google.com/maps?cid=4052439212738616835",-6.8940053,107.5986203,"https://www.the-laundryclub.com/","the-laundryclub.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPFefK2ax3wPF1MLUkceCVq_mcYzBMY_p5B9zhs",*,"0x2e68e72f8a7c11c3:0x383d27fe45261e03","ChIJwxF8ii_naC4RAx4mRf4nPTg"
"Greesa Laundry Pasteur (Laundry Antar Jemput)",*,"Jl. Cibogo No.44, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164","Jl. Cibogo No.44","Sukawarna","Layanan Binatu","Asia/Jakarta",*,"0851-7444-5604","0851-7444-5604, +62 851-7444-5604","YES",201,4.9,"https://search.google.com/local/reviews?placeid=ChIJ7R0fUDvnaC4RfWw6DSZBs8w&q=la","https://www.google.com/maps?cid=14750204836255001725",-6.887903199999999,107.5793408,"http://greesa-laundry.com/","greesa-laundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP5PLYSnAIyCIaHBgcXuKPsvcHYBRs7wvZ5Ea0=",*,"0x2e68e73b501f1ded:0xccb341260d3a6c7d","ChIJ7R0fUDvnaC4RfWw6DSZBs8w"
"Nusantara Laundry Bandung",*,"4H5P+3WQ, Jl. PDAM, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163","4H5P+3WQ","Jl. PDAM","Layanan Binatu","Asia/Jakarta",*,"0812-2061-2340","0812-2061-2340, +62 812-2061-2340","NO",5,5,"https://search.google.com/local/reviews?placeid=ChIJlQpPT8vnaC4R5Hrvc4dM_PI&q=la","https://www.google.com/maps?cid=17508953595959016164",-6.8922808,107.58734799999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipO7VqBlePK-hJ89qR9s9PZXz0IsusgF4np0KiPV",*,"0x2e68e7cb4f4f0a95:0xf2fc4c8773ef7ae4","ChIJlQpPT8vnaC4R5Hrvc4dM_PI"
"San laundry 2",*,"Jl. Sukasari I No.33, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164","Jl. Sukasari I No.33","Sukawarna","Binatu","Asia/Jakarta",*,"0895-3430-40892","0895-3430-40892, +62 895-3430-40892","YES",4,5,"https://search.google.com/local/reviews?placeid=ChIJ_46xnT_naC4Rz5uxzrdWKX8&q=la","https://www.google.com/maps?cid=9162950264308734927",-6.890482899999999,107.5801041,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xF_fv8ZHOTwE_hSBT",*,"0x2e68e73f9db18eff:0x7f2956b7ceb19bcf","ChIJ_46xnT_naC4Rz5uxzrdWKX8"
"MEYLIN LAUNDRY",*,"Jl. Gegerkalong Girang No.45, RT.05/RW.06, Isola, Kec. Sukasari, Kota Bandung, J","Jl. Gegerkalong Girang No.45","RT.05/RW.06, Isola","Binatu Cucian Kering","Asia/Jakarta",*,"0812-2057-286","0812-2057-286, +62 812-2057-286","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ9Sy4nVLnaC4RQqYvuoQC7yM&q=la","https://www.google.com/maps?cid=2589291079843948098",-6.862012399999999,107.5844309,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipMf1z4HDi3fol9mqTcxm85UnAjF3kAE5Q0y8Ev6",*,"0x2e68e7529db82cf5:0x23ef0284ba2fa642","ChIJ9Sy4nVLnaC4RQqYvuoQC7yM"
"Mr & Mrs Clean Laundry & Dry Clean",*,"Jl. Gegerkalong Hilir No.53, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bara","Jl. Gegerkalong Hilir No.53","Gegerkalong","Layanan Binatu","Asia/Jakarta",*,"0819-1412-1222","0819-1412-1222, +62 819-1412-1222","YES",6,4.3,"https://search.google.com/local/reviews?placeid=ChIJ7a3Nh5bmaC4RSNfNPZjfIQs&q=la","https://www.google.com/maps?cid=802168053613582152",-6.869722899999999,107.5890586,,,,"https://lh5.googleusercontent.com/p/AF1QipNW1tT4YYZUnYQN1VVYSw0QTPBgU4XMobfMvil0",8.021680536135822E+17,"0x2e68e69687cdaded:0xb21df983dcdd748","ChIJ7a3Nh5bmaC4RSNfNPZjfIQs"
"aQualis Laundry & Green Dry Clean - Gegerkalong",*,"Jl. Gegerkalong Hilir No.77, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 4","Jl. Gegerkalong Hilir No.77","Sukarasa","Binatu","Asia/Jakarta",*,"0813-2140-5542","0813-2140-5542, +62 813-2140-5542","YES",53,5,"https://search.google.com/local/reviews?placeid=ChIJR26El5fmaC4RPtp39aJB0oo&q=la","https://www.google.com/maps?cid=10003129890502072894",-6.8692047,107.5872418,,,"Sabtu: [08.00-19.00], Minggu: [08.00-16.00], Senin: [08.00-19.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipN-VotocQJHuySOh7Dl3ARt9XfwVBMKcy4p6zny",*,"0x2e68e69797846e47:0x8ad241a2f577da3e","ChIJR26El5fmaC4RPtp39aJB0oo"
"Laundry Bunga Kapas",*,"4HFM+FMH, Jl. Sukahaji, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152","4HFM+FMH","Jl. Sukahaji","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJfamrNgDnaC4R0ZBsKY3A6oI&q=la","https://www.google.com/maps?cid=9433564081998827729",-6.876320199999999,107.5842488,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JD_RfLW61Cf2ZHn_B",*,"0x2e68e70036aba97d:0x82eac08d296c90d1","ChIJfamrNgDnaC4R0ZBsKY3A6oI"
"Laundryku",*,"Jl. Gegerkalong Girang No.5, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bara","Jl. Gegerkalong Girang No.5","Gegerkalong","Layanan Binatu","Asia/Jakarta",*,"0811-9950-635","0811-9950-635, +62 811-9950-635","YES",34,4.9,"https://search.google.com/local/reviews?placeid=ChIJOxv_KcTnaC4RXw0Qm503oWs&q=la","https://www.google.com/maps?cid=7755541183359618399",-6.8648311,107.5937642,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOpNTa3QRkrrsMQft-n6j56jjgK-mQUpoo_20iY",*,"0x2e68e7c429ff1b3b:0x6ba1379d9b100d5f","ChIJOxv_KcTnaC4RXw0Qm503oWs"
"Superclean Laundry Bandung #1",*,"Jl. Sukasari I No.11A, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 4013","Jl. Sukasari I No.11A","Sekeloa","Binatu","Asia/Jakarta",*,,,"YES",4,5,"https://search.google.com/local/reviews?placeid=ChIJNz-2PlLnaC4RXwRwWI_-2fo&q=la","https://www.google.com/maps?cid=18075758471045710943",-6.8914259,107.6209793,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMBRFe4Qu1SYUpSrzTkYGTHLPDBdt1KNdiujoo7",*,"0x2e68e7523eb63f37:0xfad9fe8f5870045f","ChIJNz-2PlLnaC4RXwRwWI_-2fo"
"I-KLIN LAUNDRY",*,"Jl. Sari Asih No.1 blok 8, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 401","Jl. Sari Asih No.1 blok 8","Sarijadi","Binatu","Asia/Jakarta",*,"0811-2366-466","0811-2366-466, +62 811-2366-466","YES",89,5,"https://search.google.com/local/reviews?placeid=ChIJKcRXuPTnaC4RYl4JKTQBLeU&q=la","https://www.google.com/maps?cid=16513856732175883874",-6.8753759,107.5765538,,,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipMiGebskBEWDAEPg-y1WdI9tyCcNgfQfLMw_L1Z",*,"0x2e68e7f4b857c429:0xe52d013429095e62","ChIJKcRXuPTnaC4RYl4JKTQBLeU"
"Laundry Club Gegerkalong",*,"Jl. Gegerkalong Hilir No.133, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat ","Jl. Gegerkalong Hilir No.133","Sukarasa","Binatu Cucian Kering","Asia/Jakarta",*,,,"NO",14,4.7,"https://search.google.com/local/reviews?placeid=ChIJy8U1KwDnaC4RaVpA8W3mEBY&q=la","https://www.google.com/maps?cid=1590024028335135337",-6.8685069,107.5846112,"http://bit.ly/customer_laundryclub_gerlong","bit.ly","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMNBOPWp8Bo_Q66Hjh82NvB6ikJcII6t_TqeC73",*,"0x2e68e7002b35c5cb:0x1610e66df1405a69","ChIJy8U1KwDnaC4RaVpA8W3mEBY"
"Dokter Laundry",*,"Jl. Gegerkalong Hilir No.112, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bar","Jl. Gegerkalong Hilir No.112","Gegerkalong","Binatu","Asia/Jakarta",*,,,"NO",14,5,"https://search.google.com/local/reviews?placeid=ChIJe5zCjJfmaC4Rw-nJhBSUiq0&q=la","https://www.google.com/maps?cid=12504970131195685315",-6.8686558,107.58653939999999,,,"Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPNz3GUgvm2gyWgoLsyvBI4cRw8ha9_lPc8KygG",*,"0x2e68e6978cc29c7b:0xad8a941484c9e9c3","ChIJe5zCjJfmaC4Rw-nJhBSUiq0"
"Amala Express Laundry Bandung & Wet Cleaning",*,"Jl. Merdeka No.25 - 27, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa B","Jl. Merdeka No.25 - 27","Babakan Ciamis","Binatu","Asia/Jakarta",*,"0819-0819-6626","0819-0819-6626, +62 819-0819-6626","YES",77,4.8,"https://search.google.com/local/reviews?placeid=ChIJRYY0HJHnaC4RCVqCmIkQuoc&q=la","https://www.google.com/maps?cid=9780147723943696905",-6.9091749,107.6098937,,,"Sabtu: [08.00-19.00], Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPyhF9A69naPhrA8oNSWViZnLMuDyGXtl0yg0UL",*,"0x2e68e7911c348645:0x87ba108998825a09","ChIJRYY0HJHnaC4RCVqCmIkQuoc"
"Made 2 Clean Laundromat Siliwangi",*,"3JQ9+7JX, Jl. Belitung, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40","3JQ9+7JX","Jl. Belitung","Binatu","Asia/Jakarta",*,"0811-2091-018","0811-2091-018, +62 811-2091-018","NO",83,4.9,"https://search.google.com/local/reviews?placeid=ChIJY1pnjzTmaC4R8hl7yFU5qFg&q=la","https://www.google.com/maps?cid=6388419112023562738",-6.9117704,107.6190981,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNtgnks21hgxUDZjHpltQv6P-Dn2HXrvy1-ax_7",*,"0x2e68e6348f675a63:0x58a83955c87b19f2","ChIJY1pnjzTmaC4R8hl7yFU5qFg"
"aQualis Laundry & Green Dry Clean - Sunda",*,"Jl. Sunda No.76B, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113","Jl. Sunda No.76B","Merdeka","Binatu","Asia/Jakarta",*,"0895-3973-55888","0895-3973-55888, +62 895-3973-55888","YES",137,4.8,"https://search.google.com/local/reviews?placeid=ChIJNeFuYDLmaC4RvW9GXOXyQ_Q&q=la","https://www.google.com/maps?cid=17601178835603582909",-6.916356899999999,107.6184469,"https://www.aqualisfabricare.com/","aqualisfabricare.com","Sabtu: [07.00-19.00], Minggu: [08.00-16.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMdU0uEAY5gRUGCdcRAl3HCMFnw6ZOEv__iLJtb",*,"0x2e68e632606ee135:0xf443f2e55c466fbd","ChIJNeFuYDLmaC4RvW9GXOXyQ_Q"
"Laundry Kiloan Bandung",*,"Jl. Aceh No.22, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 401","Jl. Aceh No.22","Babakan Ciamis","Layanan Binatu","Asia/Jakarta",*,"0812-9072-4141","0812-9072-4141, +62 812-9072-4141","YES",18,4.9,"https://search.google.com/local/reviews?placeid=ChIJW2VzsjnmaC4RJRDoe3Q-Zcs&q=la","https://www.google.com/maps?cid=14656189232363081765",-6.910516599999999,107.6075011,,,"Sabtu: [07.00-17.30], Minggu: [Tutup], Senin: [07.00-17.30], Selasa: [07.00-17.3","https://lh5.googleusercontent.com/p/AF1QipMg0pE_N2bLuXoV8leW-5Mu-cWTFbT2bsNwVRVY",*,"0x2e68e639b273655b:0xcb653e747be81025","ChIJW2VzsjnmaC4RJRDoe3Q-Zcs"
"Sorcha Laundry Cikutra - Laundry Antar Jemput Bandung",*,"Jl. Terusan Batik Halus No.12A, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, J","Jl. Terusan Batik Halus No.12A","Sukaluyu","Layanan Binatu","Asia/Jakarta",*,"0851-7305-1808","0851-7305-1808, +62 851-7305-1808","YES",192,4.9,"https://search.google.com/local/reviews?placeid=ChIJ1dw-sMvnaC4RCwLTAeghEpk&q=la","https://www.google.com/maps?cid=11029915717730501131",-6.8924435,107.62912589999999,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPo1QkoPjdj94KcRiU0TjMlZY1G_5JQLztobaXW",*,"0x2e68e7cbb03edcd5:0x991221e801d3020b","ChIJ1dw-sMvnaC4RCwLTAeghEpk"
"LAUNDRY KILOAN EXPRESS - YOU CAN LAUNDRY",*,"Jl. Babakan Ciamis No.34, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa","Jl. Babakan Ciamis No.34","Babakan Ciamis","Binatu","Asia/Jakarta",*,"0882-0001-98598","0882-0001-98598, +62 882-0001-98598","YES",67,4.8,"https://search.google.com/local/reviews?placeid=ChIJCyHHlznmaC4Rd2qb-wO3y44&q=la","https://www.google.com/maps?cid=10289519001392081527",-6.9116398,107.6075803,"http://wa.me/62882000198598","wa.me","Sabtu: [07.00-18.00], Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.0","https://lh5.googleusercontent.com/p/AF1QipOx2C8RGjMqZVobdmVWk3IVMyh2ohi0RNRdAVDg",*,"0x2e68e63997c7210b:0x8ecbb703fb9b6a77","ChIJCyHHlznmaC4Rd2qb-wO3y44"
"Laundry Express Bandung",*,"Jl. Pasundan No.58, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","Jl. Pasundan No.58","Balonggede","Layanan Binatu","Asia/Jakarta",*,"0851-7248-8338","0851-7248-8338, +62 851-7248-8338","YES",432,4.9,"https://search.google.com/local/reviews?placeid=ChIJ9150zBbnaC4R41yDXuUES60&q=la","https://www.google.com/maps?cid=12487079774994521315",-6.925439399999999,107.6086869,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipOV4lz4jYtEwW8pkWEnI_LGuk26FJT_fZX_hWQA",*,"0x2e68e716cc745ef7:0xad4b04e55e835ce3","ChIJ9150zBbnaC4R41yDXuUES60"
"San Laundry & service ritel",*,"Jl. Tubagus Ismail Dalam No.8 lebak gede, Sekeloa, Kecamatan Coblong, Kota Bandu","Jl. Tubagus Ismail Dalam No.8 lebak gede","Sekeloa","Layanan Binatu","Asia/Jakarta",*,"0821-1000-0651","0821-1000-0651, +62 821-1000-0651","YES",49,4.9,"https://search.google.com/local/reviews?placeid=ChIJb-8eShDnaC4RAQfLgVzAXWI&q=la","https://www.google.com/maps?cid=7088032892098119425",-6.8876778,107.61643409999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipNfG26rKtagtJm_G0SSeQARJ_OFPwSoydDf0cbG",*,"0x2e68e7104a1eef6f:0x625dc05c81cb0701","ChIJb-8eShDnaC4RAQfLgVzAXWI"
"dr laundry balaikota - Antar Jemput",*,"Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117","Babakan Ciamis","Kec. Sumur Bandung","Layanan Binatu","Asia/Jakarta",*,,,"YES",64,5,"https://search.google.com/local/reviews?placeid=ChIJM4J9kvjnaC4R5LQvvl5nRRg&q=la","https://www.google.com/maps?cid=1748917686918690020",-6.9106716,107.6078364,"http://drlaundry.id/","drlaundry.id","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMrJgfG45_1XGrKQLDtTKCrPGVvP-3_W9xuuBE0",*,"0x2e68e7f8927d8233:0x1845675ebe2fb4e4","ChIJM4J9kvjnaC4R5LQvvl5nRRg"
"Sorcha Laundry Gasibu (Laundry Antar Jemput Bandung)",*,"Jl. Haur Pancuh No.01 Blok C, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa B","Jl. Haur Pancuh No.01 Blok C","Lebakgede","Binatu","Asia/Jakarta",*,"0851-7305-1808","0851-7305-1808, +62 851-7305-1808","YES",303,4.9,"https://search.google.com/local/reviews?placeid=ChIJ6z-wB-DnaC4REZCaFUNWvmc&q=la","https://www.google.com/maps?cid=7475507277606850577",-6.893399,107.6193419,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPBm61NEkLVujnKINjtyh_pgwltgo-ceuD5S-z3",*,"0x2e68e7e007b03feb:0x67be5643159a9011","ChIJ6z-wB-DnaC4REZCaFUNWvmc"
"Surya Putra Laundry & Dry Cleaning",*,"Jl. Vijayakusuma II C No.57, Pasir Endah, Kec. Ujung Berung, Kota Bandung, Jawa ","Jl. Vijayakusuma II C No.57","Pasir Endah","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJGQsNNBXdaC4R_aF4lwMqvq8&q=la","https://www.google.com/maps?cid=12663605397126947325",-6.9029210999999995,107.69282229999999,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zfjlVKjkV-Yh0nGh2",*,"0x2e68dd15340d0b19:0xafbe2a039778a1fd","ChIJGQsNNBXdaC4R_aF4lwMqvq8"
"FRUITS DIGITAL LAUNDRY BANDUNG (LAUNDRY GRATIS ANTAR JEMPUT BANDUNG)",*,"Jl. Cijambe No.32, Pasir Endah, Kec. Ujung Berung, Kota Bandung, Jawa Barat 4061","Jl. Cijambe No.32","Pasir Endah","Binatu","Asia/Jakarta",*,"0877-2873-3626","0877-2873-3626, +62 877-2873-3626","YES",24,4.7,"https://search.google.com/local/reviews?placeid=ChIJW4r4XrbdaC4RdVjuEEaWQZc&q=la","https://www.google.com/maps?cid=10899157800889243765",-6.907037,107.6911595,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMpzX1cA6uln-4xRm6LZ8KFatb815Lj0NPdzPfk",*,"0x2e68ddb65ef88a5b:0x9741964610ee5875","ChIJW4r4XrbdaC4RdVjuEEaWQZc"
"Ujung Berung",*,"Jl. Rumah Sakit No.31, Sukamulya, Kec. Cinambo, Kota Bandung, Jawa Barat 45474","Jl. Rumah Sakit No.31","Sukamulya","Layanan Binatu","Asia/Jakarta",*,,,"NO",37,4.3,"https://search.google.com/local/reviews?placeid=ChIJVXDxKDHdaC4RGSQwIjEDTdk&q=la","https://www.google.com/maps?cid=15658174988998943769",-6.9172822,107.69910879999999,,,,"https://lh5.googleusercontent.com/p/AF1QipOcfRohzX-d1v9MZ7mQBLkb-N-k8zBJ0E6IgJZs",*,"0x2e68dd3128f17055:0xd94d033122302419","ChIJVXDxKDHdaC4RGSQwIjEDTdk"
"Dr Clean Laundry Terdekat Cuci Kering Setrika Ujungberung",*,"Jl. Maruyung, RT.02/RW.15, Pasanggrahan, Kec. Ujung Berung, Kota Bandung, Jawa B","Jl. Maruyung","RT.02/RW.15, Pasanggrahan","Binatu Cucian Kering","Asia/Jakarta",*,"0857-9466-1700","0857-9466-1700, +62 857-9466-1700","YES",6,5,"https://search.google.com/local/reviews?placeid=ChIJccyPS3XdaC4RfLu-gceJxog&q=la","https://www.google.com/maps?cid=9855716324515167100",-6.91076,107.7115438,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipMPVdrDjwwwu_3564IFAVwLsj7O0THk6R0WDhOZ",*,"0x2e68dd754b8fcc71:0x88c689c781bebb7c","ChIJccyPS3XdaC4RfLu-gceJxog"
"Anyun fresh laundry",*,"Komp grand valley blok e2 no 8 ujungberung, Pasanggrahan, Kec. Ujung Berung, Kot","Komp grand valley blok e2 no 8 ujungberung","Pasanggrahan","Binatu Cucian Kering","Asia/Jakarta",*,"0878-2312-5559","0878-2312-5559, +62 878-2312-5559","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJEwAAQCfdaC4RsXlZhylVwY0&q=la","https://www.google.com/maps?cid=10214539066705803697",-6.9100385,107.7147751,,,,"https://lh5.googleusercontent.com/p/AF1QipO4dKA5hB2t1gLHQ74ZcVp0ED2nU1N2vcdh9KXt",*,"0x2e68dd2740000013:0x8dc15529875979b1","ChIJEwAAQCfdaC4RsXlZhylVwY0"
