Name,Fulladdress,Categories,Time Zone,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Place Id,phone,Municipality,Phones
Indah Laundry,"Jl. Pancoran Barat X No.10, RT.5/RW.4, Pancoran, Kec. Pancoran, Kota Jakarta Sel",Layanan Binatu,Asia/Jakarta,YES,40.0,5.0,https://search.google.com/local/reviews?placeid=ChIJgR1hg6HzaS4RRpqqatFn6OY&q=la,https://www.google.com/maps?cid=16638662972455688774,-6.2467701,106.8366781,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipP-MuHXpPCZX4rUBVOTWGIohcLfgIYVXVszF9n3,,,"RT.5/RW.4, Pancoran","0859-2346-4023, +62 859-2346-4023"
Ina Laundry,"Jl. Cikoko Brt. Dalam I No.34 4, RT.4/RW.3, Cikoko, Kec. Pancoran, Kota Jakarta ",Layanan Binatu,Asia/Jakarta,YES,23.0,4.6,https://search.google.com/local/reviews?placeid=ChIJkbuv-brzaS4Rw_fymXAXo8Q&q=la,https://www.google.com/maps?cid=14169194625024325571,-6.2450326,106.8505309,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNgaY6SdoPQs1z1dt-7mmyKGVGAJVcqQV6vNPUw,,,"RT.4/RW.3, Cikoko","0813-3001-2005, +62 813-3001-2005"
Laundry Kliin28,"Jl. Cikoko Timur Raya No.28, Cikoko, Kec. Pancoran, Kota Jakarta Selatan, Daerah",Binatu,Asia/Jakarta,YES,50.0,4.7,https://search.google.com/local/reviews?placeid=ChIJJVAZ0qXzaS4RD-XHHYivTDc&q=la,https://www.google.com/maps?cid=3984752769466098959,-6.244682999999999,106.85855,,,"Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00-21.00",https://lh5.googleusercontent.com/p/AF1QipObx32avbvg2tDtNucMiFt3Kx77uYyrkk6Qsxsb,,,Cikoko,"0815-8913-268, +62 815-8913-268"
Qya Laundry,"11, Jl. Pancoran Barat XI A No.08, RT.11/RW.3, Pancoran, Kec. Pancoran, Kota Jak",Layanan Binatu,Asia/Jakarta,YES,19.0,4.8,https://search.google.com/local/reviews?placeid=ChIJ9xr1v43zaS4R5eATOoM-6u8&q=la,https://www.google.com/maps?cid=17287698852951089381,-6.2423098,106.8358551,,,"Minggu: [Tutup], Senin: [10.00-17.00], Selasa: [10.00-17.00], Rabu: [10.00-17.00",https://lh5.googleusercontent.com/p/AF1QipNSlu31XcuXv9WtviCBGpNaLYRTkF5RGzAjkdSN,,,Jl. Pancoran Barat XI A No.08,
Laundry Kalibata City (Ceacilia Laundry),"Tower Cendana BL-15, Jl. Raya Kalibata No.1, RT.9/RW.4, Rawajati, Kec. Pancoran,","Binatu, Binatu Cucian Kering, Layanan Binatu",Asia/Jakarta,YES,125.0,4.9,https://search.google.com/local/reviews?placeid=ChIJRT1mowHzaS4RAUanSZljMFM&q=la,https://www.google.com/maps?cid=5994400614046975489,-6.2578456,106.8535766,https://linktr.ee/ceacilia.laundry,linktr.ee,"Minggu: [10.00-22.00], Senin: [10.00-22.00], Selasa: [10.00-22.00], Rabu: [10.00",https://lh5.googleusercontent.com/p/AF1QipONzcNBp1G4-rdRrB2O-vLUB7MsuJSBJXP3W_SX,,,Jl. Raya Kalibata No.1,"0889-0588-3160, +62 889-0588-3160"
Aqualis Laundry & Green Dry Clean - Perdatam,"Jl. Pengadegan Barat Raya No.57 6, RT.6/RW.8, Pengadegan, Kec. Pancoran, Kota Ja",Layanan Binatu,Asia/Jakarta,NO,35.0,4.8,https://search.google.com/local/reviews?placeid=ChIJhZuJTbDzaS4RTuLIouxCptk&q=la,https://www.google.com/maps?cid=15683296336475120206,-6.249221,106.851378,https://www.aqualisfabricare.com/,aqualisfabricare.com,"Minggu: [08.00-16.00], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMy-czVnaARt2qseZMmRBVd2L6FrdKp1PyBcZLU,,,"RT.6/RW.8, Pengadegan","0851-0192-4536, +62 851-0192-4536"
WellHouse Laundry (Pancoran),"Jl. Pancoran Barat II No.34, RT.2/RW.6, Pancoran, Kec. Pancoran, Kota Jakarta Se",Layanan Binatu,Asia/Jakarta,YES,8.0,5.0,https://search.google.com/local/reviews?placeid=ChIJk8Vnom7zaS4RJK7_3Pbh0rA&q=la,https://www.google.com/maps?cid=12741494746170502692,-6.249417299999999,106.8406249,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [Tutup], Rabu: [07.00-21.00",https://lh5.googleusercontent.com/p/AF1QipOhDVZzE94GflCpZDM_tHE-mdzxCR4s_cltOpn5,,,"RT.2/RW.6, Pancoran","0813-8911-7899, +62 813-8911-7899"
One Solutions Laundry 2,"Jl. Pengadegan Timur IV No.11, RT.9/RW.1, Pengadegan, Kec. Pancoran, Kota Jakart",Binatu,Asia/Jakarta,YES,63.0,5.0,https://search.google.com/local/reviews?placeid=ChIJeZIFJtzzaS4RDbVMEN9L1t0&q=la,https://www.google.com/maps?cid=15985047348821406989,-6.2497672,106.8620845,,,,https://lh5.googleusercontent.com/p/AF1QipMCFBMJFeGhBGEnTC7U51N_ACkiW9eNxVCB4Btu,,,"RT.9/RW.1, Pengadegan","0812-9209-2022, +62 812-9209-2022"
Laundry Bibu - Laundry Express Kiloan & Satuan Terdekat Open 24 Jam Gratis Antar,"Jl. Pengadegan Selatan IV No.17, RT.003/RW.4, Pengadegan, Kec. Pancoran, Kota Ja",Binatu,Asia/Jakarta,YES,11.0,4.6,https://search.google.com/local/reviews?placeid=ChIJX1WDSGPzaS4RVihkgVxcJNw&q=la,https://www.google.com/maps?cid=15862905339883300950,-6.2509207,106.8557942,https://wa.me/6285716290923,wa.me,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipOi3sf5jBAZNyq_2tuWwCWuihCgNFxvZtYaUVGT,,,"RT.003/RW.4, Pengadegan","0857-1629-0923, +62 857-1629-0923"
Laundry Jatipadang Laku Laundry,"6, Jl. Jati Padang Raya No.55, RT.6/RW.3, Jati Padang, Ps. Minggu, Kota Jakarta ",Binatu,Asia/Jakarta,YES,44.0,4.8,https://search.google.com/local/reviews?placeid=ChIJ8SoRwkLzaS4RXCZgywwyIWU&q=la,https://www.google.com/maps?cid=7287160702595245660,-6.2911799,106.8288415,http://www.instagram.com/lakulaundry,instagram.com,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNS7gQXffoWx4Vl-xqhNA0GSpDGChgrQIx88vf7,,,Jl. Jati Padang Raya No.55,"0856-9457-4003, +62 856-9457-4003"
Doel Laundry Kiloan & Satuan,"8, Jl. Warga No.42A, RT.8/RW.3, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, ",Layanan Binatu,Asia/Jakarta,YES,55.0,4.6,https://search.google.com/local/reviews?placeid=ChIJ3-SgWKjzaS4RR8xXA7CK4lo&q=la,https://www.google.com/maps?cid=6548949296725085255,-6.2723226,106.8415431,,,"Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.00-21.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipNjCUgRL0MgJUm5tDL6c31AHita09nFY8IyZg79,,,Jl. Warga No.42A,"0817-7984-1017, +62 817-7984-1017"
Laundry Siaga Raya 24 jam ok,"Pasar Minggu, Jl. Kalibata Tengah XVI No.06, RT.14/RW.3, Pejaten Bar., Ps. Mingg",Binatu,Asia/Jakarta,YES,31.0,4.5,https://search.google.com/local/reviews?placeid=ChIJCYi2OT_yaS4R_J_Vvvc6WWU&q=la,https://www.google.com/maps?cid=7302933106490974204,-6.273672,106.839637,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipOYB3ETxdDBp1L8RouwU_UkMTg9qUjXVIYXHHtB,,,Jl. Kalibata Tengah XVI No.06,"0857-7748-2479, +62 857-7748-2479"
Trios Laundry,"# Pasar Minggu, Jl. Siaga Raya No.25, RT.7/RW.4, Pejaten Bar., Ps. Minggu, Kota ",Binatu,Asia/Jakarta,NO,47.0,4.0,https://search.google.com/local/reviews?placeid=ChIJMeS4f0DyaS4RSrrYOB3gjb0&q=la,https://www.google.com/maps?cid=13658819660996983370,-6.2717032,106.8380707,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh3.googleusercontent.com/gps-proxy/ALd4DhF8FRHM_VeocH06kuoU9IYxjSw845Nh,,,Jl. Siaga Raya No.25,"(021) 79190560, +62 21 79190560"
TOHURO LAUNDRY,"Jl. Rambutan VII AF No.26 3, RT.2/RW.4, Pejaten Bar., Ps. Minggu, Kota Jakarta S",Layanan Binatu,Asia/Jakarta,YES,71.0,4.2,https://search.google.com/local/reviews?placeid=ChIJq4cKGwvzaS4RDDEHYWIglZ8&q=la,https://www.google.com/maps?cid=11499132830467174668,-6.2741063,106.8354073,,,"Minggu: [09.00-17.00], Senin: [07.30-21.00], Selasa: [07.30-21.00], Rabu: [07.30",https://lh5.googleusercontent.com/p/AF1QipMREcpxcfVlmOamF6xiM7pmm8LkmVPEbym-BSE9,,,"RT.2/RW.4, Pejaten Bar.","0811-8036-689, +62 811-8036-689"
Laundry Lebaran Buka | APIQUE Laundry,"Gedung PKK Melati Jaya, Depan, Jl. Kebagusan Raya No.17, RW.7, Kebagusan, Ps. Mi","Layanan Binatu, Binatu, Jasa Semir Sepatu",Asia/Jakarta,YES,278.0,4.6,https://search.google.com/local/reviews?placeid=ChIJbdoxCwfyaS4RX6RR36H5m2Q&q=la,https://www.google.com/maps?cid=7249662498814665823,-6.3005713,106.8265393,http://www.apiquelaundry.com/,apiquelaundry.com,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipNiP3wHkuQh5v7u1dRrL0_OypAffqzTlNH6DnD2,,,Depan,"0815-1300-8900, +62 815-1300-8900"
QILO LAUNDRY EXPRESS - Poltangan,"Jl. Swadaya II, No 10 RT.1/RW.5, Tj. Barat, RT.1/RW.5, Ps. Minggu, Kec. Jagakars","Binatu, Layanan Binatu",Asia/Jakarta,YES,79.0,4.7,https://search.google.com/local/reviews?placeid=ChIJRfzXATTzaS4RaunMIfpssn4&q=la,https://www.google.com/maps?cid=9129479216198117738,-6.2971499,106.8451607,,,"Minggu: [08.30-21.30], Senin: [08.30-21.30], Selasa: [08.30-21.30], Rabu: [08.30",https://lh5.googleusercontent.com/p/AF1QipOZxMPzSP3TDc3UAT3l7PFHte_lxeHz6_JzsAGP,,,"RT.1/RW.5, Ps. Minggu","0877-7059-5917, +62 877-7059-5917"
CleanNEAT Laundry,"Jl. Jatipadang I No.1, RT.5/RW.3, Jati Padang, Ps. Minggu, Kota Jakarta Selatan,","Binatu, Layanan Binatu",Asia/Jakarta,NO,51.0,4.4,https://search.google.com/local/reviews?placeid=ChIJQYjFhBryaS4RF_xiDLlqKUM&q=la,https://www.google.com/maps?cid=4839516617595616279,-6.2867304,106.8291317,http://business.google.com/website/clean-neat,business.google.com,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipO0MXGdKKomfiikSLY-hpW-eAfy46pilqgyEw_p,,,"RT.5/RW.3, Jati Padang","0877-8110-0269, +62 877-8110-0269"
Fian Laundry Ampera,"PR7C+9MM, Gg. Kancil, RT.4/RW.9, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daer","Layanan Binatu, Toko Pakaian",Asia/Jakarta,NO,69.0,4.5,https://search.google.com/local/reviews?placeid=ChIJFaWn9xzyaS4RybaKJXuxW7E&q=la,https://www.google.com/maps?cid=12780003510062855881,-6.286532299999999,106.8216745,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipPsHexdpC3LgAYCZHHiOlT8sJ5aJwuOl06knWqI,,,Gg. Kancil,
Laundry Jakarta Selatan Khuf Clean and Care,"Jl. Mesjid Al Hidayah No.1, RT.3/RW.7, Pejaten Bar., Ps. Minggu, Jakarta, Daerah",Layanan Binatu,Asia/Jakarta,YES,31.0,4.8,https://search.google.com/local/reviews?placeid=ChIJM2X4TpDzaS4RnDOx6AGRA0g&q=la,https://www.google.com/maps?cid=5189150633045865372,-6.275674599999999,106.8350568,,,"Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00-21.00",https://lh5.googleusercontent.com/p/AF1QipNX0yM4vXvEW7poKiKfIlalwK1yxypznRebIg6l,,,"RT.3/RW.7, Pejaten Bar.","0899-1971-197, +62 899-1971-197"
BannaWash Laundry,"Jl. H. Radin No.26, RT.14/RW.3, Petukangan Utara, Kec. Pesanggrahan, Kota Jakart",Layanan Binatu,Asia/Jakarta,YES,127.0,4.8,https://search.google.com/local/reviews?placeid=ChIJl5tY5dPxaS4R9r1IX7Q1TwY&q=la,https://www.google.com/maps?cid=454641136196697590,-6.2354813,106.7552401,https://www.bannawash.xyz/,bannawash.xyz,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOnUbiMBGGUG4MqDeOD4zl1Zxt10dsAaYP2BFRy,,,"RT.14/RW.3, Petukangan Utara","0821-2248-5159, +62 821-2248-5159"
BannaWash Laundry Express Ulujami,"6, Jl. H. Buang No.16, RT.6/RW.7, Ulujami, Kec. Pesanggrahan, Daerah Khusus Ibuk",Binatu,Asia/Jakarta,YES,46.0,4.9,https://search.google.com/local/reviews?placeid=ChIJC5CMmIbxaS4RfklGt2bi-ZA&q=la,https://www.google.com/maps?cid=10446629741451954558,-6.2462368,106.7667783,http://www.bannawash.xyz/,bannawash.xyz,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNqAenUfYbgYptYPLANrllTxAiS5i0Xt_tpeifP,,,Jl. H. Buang No.16,"0821-1634-4117, +62 821-1634-4117"
Jilah laundry,"Jl. Damai Raya No.45, RT.11/RW.5, Petukangan Sel., Kec. Pesanggrahan, Kota Jakar","Binatu Cucian Kering, Binatu",Asia/Jakarta,YES,45.0,4.7,https://search.google.com/local/reviews?placeid=ChIJ95Cbz-vwaS4RkavuC1Juh6M&q=la,https://www.google.com/maps?cid=11783508248704756625,-6.2432929,106.7520381,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNDnL5TVBPSVC5dUf3uhNYBTgKej1veFfi6YoXb,,,"RT.11/RW.5, Petukangan Sel.","0896-5332-3045, +62 896-5332-3045"
Joy Wash Laundry,"Jl. Ulujami Raya No.5 13, RT.5/RW.4, Ulujami, Kec. Pesanggrahan, Kota Jakarta Se",Binatu,Asia/Jakarta,YES,92.0,4.4,https://search.google.com/local/reviews?placeid=ChIJEev6H_jxaS4RdU_uvxfgLos&q=la,https://www.google.com/maps?cid=10029199812809609077,-6.243604299999999,106.7632023,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNBnsHHkXoonwjJlkesuNVS2woCZPQn2ptpzmBo,,,"RT.5/RW.4, Ulujami","0812-8771-7047, +62 812-8771-7047"
Kleen Laundry & General Cleaning,"Jl. Kesehatan Raya No.49, Bintaro, Kec. Pesanggrahan, Jakarta, Daerah Khusus Ibu",Binatu,Asia/Jakarta,YES,89.0,4.3,https://search.google.com/local/reviews?placeid=ChIJuYesu5LxaS4R9Sj0RKqt_pI&q=la,https://www.google.com/maps?cid=10592094320434882805,-6.2707104,106.7595433,http://www.laundrykleen.id/,laundrykleen.id,"Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipO4oNamT9CuYLikicgam98pBWCDHd3OzTUcQ1Rl,,,Bintaro,"0811-9906-060, +62 811-9906-060"
Lesgo Laundry - Petukangan Selatan,"No. 07B, Jl. Manunggal 2 No.RT06/02, Petukangan Sel., Kec. Pesanggrahan, Kota Ja",Layanan Binatu,Asia/Jakarta,YES,148.0,4.8,https://search.google.com/local/reviews?placeid=ChIJwUngrh_xaS4Rbuc9NHEC2Ls&q=la,https://www.google.com/maps?cid=13535571365293057902,-6.2440641,106.7492981,https://linktr.ee/lesgolaundry,linktr.ee,"Minggu: [07.30-20.30], Senin: [07.30-20.30], Selasa: [07.30-20.30], Rabu: [07.30",https://lh5.googleusercontent.com/p/AF1QipPuKt_JuI9dL69w6WD9XzDLDGB4duFbiA0uibs-,,,Jl. Manunggal 2 No.RT06/02,"0859-5611-1207, +62 859-5611-1207"
SABIA LAUNDRY CARE EXPERT (Drop Point) | Laundry Premium Express Terdekat Pesang,"Apt. Bintaro Park View Tower A, Jl. Bintaro Permai No.5 Lantai 1 Unit A01-15, Da","Binatu, Jasa Pembersih Karpet, Layanan Binatu",Asia/Jakarta,YES,32.0,4.7,https://search.google.com/local/reviews?placeid=ChIJr2AT2K_xaS4RhTyzXjUuM2U&q=la,https://www.google.com/maps?cid=7292223028399914117,-6.2581509,106.7591452,https://www.sabialaundry.com/,sabialaundry.com,"Minggu: [08.00-17.00], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOOrKFSCK00On71D7wTsO2bNTMgcGhhx7juTjxX,,,Jl. Bintaro Permai No.5 Lantai 1 Unit A01-15,"0851-7445-4814, +62 851-7445-4814"
Laundry tas jakarta selatan petukangan,"Jl. Kemajuan 3 RT. 005/04 No.10 Petukangan Selatan, Pesanggrahan, Selatan, Jakar","Binatu, Binatu Cucian Kering, Jasa Semir Sepatu",Asia/Jakarta,YES,71.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ14Ze6hrxaS4RtvjKXWzubf0&q=la,https://www.google.com/maps?cid=18261514213254690998,-6.2396729,106.753591,https://www.instagram.com/cucialaskaki,instagram.com,"Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.00-21.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipOTiKva16-eNM1IuH7VvdvQ4rTbtqKPxW3TqVak,,,Selatan,"0812-8960-4023, +62 812-8960-4023"
Laundry Perkilo Premium Bintaro,"Jl. Kesehatan Raya No.25, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daer",Layanan Binatu,Asia/Jakarta,YES,41.0,4.6,https://search.google.com/local/reviews?placeid=ChIJ2WEO3k_waS4RNAedLXs2Uck&q=la,https://www.google.com/maps?cid=14506435777411221300,-6.2707457,106.7603389,https://www.instagram.com/laundryperkilopremium/,instagram.com,"Minggu: [08.00-19.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipPaKa7VIG1I8RW96Jjt09MrFveWjx_ONpi2gkT9,,,Bintaro,"0877-8099-1830, +62 877-8099-1830"
Okaasan Laundry Puri Park View,"Jl. Pesanggrahan No.raya, RT.10/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta",Layanan Binatu,Asia/Jakarta,YES,52.0,4.9,https://search.google.com/local/reviews?placeid=ChIJY5eNSWP3aS4Rxj9SVKeTTws&q=la,https://www.google.com/maps?cid=815032404460847046,-6.1920946,106.7557171,https://instagram.com/okaasanpuriparkview?utm_medium=copy_link,instagram.com,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipPPsbcMf5fjpcem-QY0qXhgY8nJUAVWopLlRxFR,,,"RT.10/RW.5, North Meruya","0819-0660-1052, +62 819-0660-1052"
Setiabudi Laundry,"# RT01 RW 02 Setiabudi, Jl. Taman Setia Budi I No.2, RT.1/RW.2, Kuningan, Setia ",Layanan Binatu,Asia/Jakarta,NO,3.0,1.0,https://search.google.com/local/reviews?placeid=ChIJs57JVrH1aS4RKmLXw0Vj-kQ&q=la,https://www.google.com/maps?cid=4970394290046329386,-6.2095823,106.8262106,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipMtIH-Bdqh9hPVBxSF8hbyXFuGnmAsKy7ttKFEg,,,Jl. Taman Setia Budi I No.2,
Rewash Smart Laundry Setiabudi,"Jl. Taman Setia Budi II No.28, RT.1/RW.2, Kuningan, Setia Budi, Kecamatan Setiab",Layanan Binatu,Asia/Jakarta,YES,25.0,2.3,https://search.google.com/local/reviews?placeid=ChIJ8QLhjGz1aS4R7k73ezYi99w&q=la,https://www.google.com/maps?cid=15922232624995061486,-6.2095629,106.8271948,http://rewash.id/,rewash.id,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipNQfkHgYW93-qLGnWFG2aQ1XGJ66gQVn-DfqCwM,,,"RT.1/RW.2, Kuningan, Setia Budi","0812-1293-2660, +62 812-1293-2660"
aQualis Laundry & Green Dry Clean - Setiabudi,"Jl. Setia Budi Tengah Jl. Kuningan Barat Raya No.5, RT.1/RW.1, Kuningan, Setia B",Binatu,Asia/Jakarta,YES,10.0,4.6,https://search.google.com/local/reviews?placeid=ChIJCxSLAQX0aS4RwIbxwqtlVhU&q=la,https://www.google.com/maps?cid=1537528111178024640,-6.2092038,106.8267244,http://www.aqualisfabricare.com/,aqualisfabricare.com,"Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00",https://lh5.googleusercontent.com/p/AF1QipPDgvEyrenFkSOrDyx4N36eN-HUtpocQrXgK3fP,,,"RT.1/RW.1, Kuningan, Setia Budi","0812-1062-8624, +62 812-1062-8624"
Zazizu Laundry,"Jl. Taman Setia Budi Tim. No.No 5, RT.5/RW.2, Kuningan, Setia Budi, Kecamatan Se",Binatu,Asia/Jakarta,YES,26.0,4.2,https://search.google.com/local/reviews?placeid=ChIJ9XhwuwX0aS4RNMuzgOBPQGA&q=la,https://www.google.com/maps?cid=6935631251801099060,-6.210607899999999,106.8277717,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMFBp8VeRmEuy3ulKhdKH7KsKRDp5EEn8KTsbLi,,,"RT.5/RW.2, Kuningan, Setia Budi","0813-9953-8877, +62 813-9953-8877"
Apique Laundry,"depan Resto Mbah Jingkrak, Jl. Setia Budi Tengah No.20 1, RT.1/RW.1, Kuningan, S","Layanan Binatu, Binatu",Asia/Jakarta,YES,8.0,4.5,https://search.google.com/local/reviews?placeid=ChIJv6hTVQT0aS4RTV8o8kTM0tI&q=la,https://www.google.com/maps?cid=15191429089566678861,-6.208514999999999,106.827119,http://www.apiquelaundry.com/,apiquelaundry.com,"Minggu: [00.00-17.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipO8JXEerFpyonfiqly0_L7FXVpZEZbwKHjz8LbT,,,Jl. Setia Budi Tengah No.20 1,"0878-8340-6631, +62 878-8340-6631"
Kleen Laundry Setiabudi,"Jl. Karbela Timur No.3, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selat",Binatu,Asia/Jakarta,YES,48.0,4.4,https://search.google.com/local/reviews?placeid=ChIJJdqK-nn1aS4Rf3BKaRF5zZI&q=la,https://www.google.com/maps?cid=10578244215451054207,-6.2148803,106.8275992,http://laundrykleen.id/,laundrykleen.id,"Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMJZgYVryjUMUS8qeI8eBlBbrn1aR2d3SwcCU9X,,,"Kuningan, Karet","0811-176-030, +62 811-176-030"
Quick & Clean Laundry & Dry Clean,"Jl. Setia Budi Tengah No.2, RT.1/RW.1, Kuningan, Setia Budi, Kecamatan Setiabudi",Layanan Binatu,Asia/Jakarta,NO,31.0,3.1,https://search.google.com/local/reviews?placeid=ChIJlcxfAAX0aS4RiSUABA53hWQ&q=la,https://www.google.com/maps?cid=7243326477775676809,-6.2094632,106.82692,,,,https://lh5.googleusercontent.com/p/AF1QipMOlfC9kfoRZn3FPbH9-tqvB8TBA0OZI8MP0ODp,,,"RT.1/RW.1, Kuningan, Setia Budi",
FILOLI DailyLaundry++ The Peak Residence Setiabudi,"The Peak Sudirman, Jl. Setiabudi Raya Jl. YBR V No.9, RT.2/RW.2, Kuningan, Setia","Binatu, Binatu Cucian Kering, Layanan Binatu",Asia/Jakarta,NO,2.0,3.0,https://search.google.com/local/reviews?placeid=ChIJOVTroAP0aS4RlMitag_rMtU&q=la,https://www.google.com/maps?cid=15362599730360993940,-6.2103432,106.8237888,http://www.myfiloli.com/,myfiloli.com,"Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00",,,,Jl. Setiabudi Raya Jl. YBR V No.9,"(021) 57945032, +62 21 57945032"
Rama Laundromat Setiabudi,"Jl. Setia Budi Tengah No.89, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jak",Binatu,Asia/Jakarta,YES,12.0,3.8,https://search.google.com/local/reviews?placeid=ChIJbRNxLAX0aS4RYmWlFnTLBVQ&q=la,https://www.google.com/maps?cid=6054468973526082914,-6.208777899999999,106.8267542,http://www.ramalaundromat.com/,ramalaundromat.com,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipPQIQ2yEnfbSNEaBlv36a0MtKb7FTj0bmXo72hv,,,"Kuningan, Setia Budi","0821-2345-9919, +62 821-2345-9919"
LaundryKlin Setiabudi,"Jl. K.H. Royani I No.8c 7, RT.7/RW.1, Kuningan, Karet Kuningan, Kecamatan Setiab",Binatu,Asia/Jakarta,NO,12.0,4.3,https://search.google.com/local/reviews?placeid=ChIJPQ6HogD0aS4R6lxHY9WZMK8&q=la,https://www.google.com/maps?cid=12623758897292205290,-6.2168754,106.8223723,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOJtWkI4_ytVYE5woC2PgawmWWbEUUOE63DpA4g,,,"RT.7/RW.1, Kuningan, Karet Kuningan","0878-2246-7202, +62 878-2246-7202"
